number;id;comments;title;createdAt;closedAt
264;MDU6SXNzdWUzOTk2OTQ4MQ==;{'totalCount': 3};Browser Problem;2014-08-11T15:28:46Z;2014-08-11T17:12:19Z
265;MDU6SXNzdWU0MDA1ODg2NQ==;{'totalCount': 2};Doesn't work on inline elements in firefox;2014-08-12T14:15:32Z;2014-09-02T05:45:31Z
266;MDU6SXNzdWU0MDI2ODQzNg==;{'totalCount': 6};Hide to show animation?;2014-08-14T15:46:18Z;2014-08-15T06:57:19Z
267;MDU6SXNzdWU0MDM1MDU5MQ==;{'totalCount': 0};delete please;2014-08-15T14:09:02Z;2014-09-02T05:44:09Z
268;MDU6SXNzdWU0MDQxNTgyNA==;{'totalCount': 2};.bounceInDown does not work;2014-08-16T17:16:00Z;2014-09-02T05:43:53Z
269;MDU6SXNzdWU0MDQ0MzI3NQ==;{'totalCount': 7};animate.css not working properly in Firefox (latest release);2014-08-17T20:57:25Z;2014-09-02T05:42:45Z
271;MDU6SXNzdWU0MDYyMzkyNg==;{'totalCount': 5};Cannot combine different effects;2014-08-19T18:50:56Z;2014-08-26T16:45:07Z
272;MDU6SXNzdWU0MDc0MDc1Nw==;{'totalCount': 1};Version mismatch;2014-08-20T20:26:01Z;2014-09-02T05:42:28Z
274;MDU6SXNzdWU0MDc5MTcwNA==;{'totalCount': 9};Causes fixed positioned elements jump when scrolling in Chrome;2014-08-21T10:34:27Z;2014-08-21T10:50:08Z
275;MDU6SXNzdWU0MTEwODY5MA==;{'totalCount': 1};fadeInDown a bit slow in Firefox;2014-08-25T21:16:07Z;2014-09-02T05:41:51Z
279;MDU6SXNzdWU0MTc4NzAxMg==;{'totalCount': 0};animate.css was not rebuilt after issue fixed.;2014-09-03T06:56:57Z;2015-03-04T23:07:30Z
281;MDU6SXNzdWU0MjEyNTQ3NQ==;{'totalCount': 4};rotateOutDownLeft act same like fadeOut;2014-09-06T20:12:14Z;2015-03-04T23:07:22Z
282;MDU6SXNzdWU0MjE5NzM5NQ==;{'totalCount': 1};materialize;2014-09-08T13:45:50Z;2014-09-11T17:06:23Z
284;MDU6SXNzdWU0MjQxNTgwMQ==;{'totalCount': 0};Simple Rotate Animation?;2014-09-10T14:02:42Z;2015-03-04T23:07:14Z
285;MDU6SXNzdWU0MjQyODkyNw==;{'totalCount': 3};Don't work on Opera.;2014-09-10T15:57:34Z;2014-11-16T19:33:47Z
287;MDU6SXNzdWU0MjkxOTA0Mw==;{'totalCount': 0};The commit that is tagged 3.2.0 has the incorrect version number in bower.json;2014-09-16T18:56:05Z;2014-11-16T19:33:33Z
288;MDU6SXNzdWU0Mjk0NjcxMg==;{'totalCount': 5};updated to latest from 3.1.0 and fadeInUp and other are very different;2014-09-16T23:39:43Z;2014-11-16T19:33:04Z
289;MDU6SXNzdWU0MzE1NTY4Mw==;{'totalCount': 1};example site issue;2014-09-18T17:01:02Z;2014-11-16T19:32:17Z
290;MDU6SXNzdWU0MzE5NDAwNw==;{'totalCount': 2};Animation ignores transform property.;2014-09-19T00:40:50Z;2014-09-22T17:23:56Z
291;MDU6SXNzdWU0MzIzNjQwMg==;{'totalCount': 1};Animation not centered;2014-09-19T13:10:40Z;2014-11-16T19:32:02Z
292;MDU6SXNzdWU0MzMyMjQ3Mw==;{'totalCount': 1};Add UpLeft UpRight DownLeft DownRight choices for directional animations;2014-09-20T23:31:50Z;2014-11-16T19:30:17Z
293;MDU6SXNzdWU0MzQ4NTkxOA==;{'totalCount': 4};bounceIn without animated class just works;2014-09-22T13:48:52Z;2014-11-16T19:29:36Z
294;MDU6SXNzdWU0MzQ5MjM2OA==;{'totalCount': 2};Pulse not working in Safari or Firefox;2014-09-22T14:29:40Z;2014-09-23T13:27:29Z
295;MDU6SXNzdWU0Mzc4OTgwOA==;{'totalCount': 2};Possible animation issue with several classes when hiding element before animating;2014-09-24T17:04:16Z;2014-11-16T19:28:21Z
297;MDU6SXNzdWU0NDE1OTk4MQ==;{'totalCount': 2};making animation repeat / loop;2014-09-27T08:30:15Z;2014-09-29T05:04:58Z
298;MDU6SXNzdWU0NDM2Mjk2MA==;{'totalCount': 13};ios8 flipOutY not working right;2014-09-29T22:02:47Z;2014-11-16T19:31:02Z
299;MDU6SXNzdWU0NDQwNjI1NQ==;{'totalCount': 1};Animation of Flip is not the same between IE11 and Chrome;2014-09-30T07:49:56Z;2014-11-16T19:26:43Z
301;MDU6SXNzdWU0NDY4Mjc1OA==;{'totalCount': 2};Url in animate.css not working;2014-10-02T12:53:56Z;2014-11-16T19:26:16Z
302;MDU6SXNzdWU0NDk5NDg1OA==;{'totalCount': 2};Downloading animate.css using bower fails;2014-10-06T15:11:47Z;2014-10-06T17:51:29Z
303;MDU6SXNzdWU0NTE1MTEwMw==;{'totalCount': 14};Font Awsome Spin Support;2014-10-07T19:25:26Z;2014-11-16T19:25:45Z
304;MDU6SXNzdWU0NTQ4NzM2OA==;{'totalCount': 16};flipInX on IE 11 is buggy;2014-10-10T14:38:59Z;2014-10-15T18:32:10Z
305;MDU6SXNzdWU0NTU3MTgyMg==;{'totalCount': 4};Supported browser and animations?;2014-10-12T06:50:23Z;2014-11-16T19:25:23Z
306;MDU6SXNzdWU0NjE1MjY3Mw==;{'totalCount': 2};Spelling mistake;2014-10-17T22:56:03Z;2014-11-16T19:24:34Z
308;MDU6SXNzdWU0NzM4NzkxMw==;{'totalCount': 3};Page width issues;2014-10-31T12:13:54Z;2014-11-16T19:23:32Z
309;MDU6SXNzdWU0NzUzMDkzMw==;{'totalCount': 2};iOS and Safari, 3D animations are not working;2014-11-02T09:51:23Z;2014-11-16T19:22:01Z
310;MDU6SXNzdWU0ODEyMjExNQ==;{'totalCount': 3};How run effect when the div appear on the screen?;2014-11-07T19:41:30Z;2014-11-08T00:26:12Z
311;MDU6SXNzdWU0ODE5MDEyMA==;{'totalCount': 1};Disabling animation or timeout for mobile?;2014-11-09T04:03:54Z;2014-11-16T19:20:53Z
313;MDU6SXNzdWU0ODczMDUzMg==;{'totalCount': 9};Can't fullscreen videos embedded in an element with an animation applied;2014-11-14T04:47:41Z;2015-03-04T23:07:04Z
315;MDU6SXNzdWU0OTE3NTE0NA==;{'totalCount': 7};Webkit and perspective causing object position to be higher than intended position.;2014-11-18T03:06:25Z;2017-03-16T01:44:35Z
317;MDU6SXNzdWU0OTgzOTkzMw==;{'totalCount': 4};better bower configuration;2014-11-23T21:26:51Z;2015-03-25T05:45:44Z
318;MDU6SXNzdWU1MDA3NTkzNg==;{'totalCount': 2};Animations not showing in Chrome on android;2014-11-25T19:58:09Z;2015-03-04T23:05:33Z
319;MDU6SXNzdWU1MDE0Mzg1OQ==;{'totalCount': 15};Animations not working properly in mozilla;2014-11-26T10:48:44Z;2015-03-04T23:05:03Z
320;MDU6SXNzdWU1MTA1ODY3NQ==;{'totalCount': 3};Bower Installation broken?;2014-12-05T03:11:39Z;2015-02-20T23:56:48Z
322;MDU6SXNzdWU1MTYwMzM3NA==;{'totalCount': 3};flipInX and flipInY not working on mobile;2014-12-10T19:57:04Z;2015-03-04T23:04:02Z
323;MDU6SXNzdWU1MTg3MjQ3MA==;{'totalCount': 2};"Could you please add ""slideInDown/Up""?";2014-12-13T01:54:34Z;2015-03-04T23:03:18Z
324;MDU6SXNzdWU1MTkyMDA5OQ==;{'totalCount': 1};bootstrap animated modal rotateInDownRight is not working;2014-12-14T14:01:51Z;2015-03-04T23:03:00Z
325;MDU6SXNzdWU1MjAxNzQwOA==;{'totalCount': 9};make it in .SCSS;2014-12-15T17:53:57Z;2015-01-19T17:59:34Z
326;MDU6SXNzdWU1MjE5OTQyOA==;{'totalCount': 4};Links being hovered not functional;2014-12-17T04:07:38Z;2014-12-19T06:54:57Z
327;MDU6SXNzdWU1MjU2NjMxMQ==;{'totalCount': 11};Animations does not work in browser running on touchscreen devices;2014-12-20T14:59:45Z;2015-03-04T23:02:49Z
329;MDU6SXNzdWU1MzE5NTYwMQ==;{'totalCount': 2};webkit extensions missing in source;2014-12-31T18:02:21Z;2015-01-02T11:00:49Z
332;MDU6SXNzdWU1MzcxMzc5MA==;{'totalCount': 0};Package name;2015-01-08T04:34:01Z;2015-03-04T22:59:40Z
333;MDU6SXNzdWU1Mzc3MjA0OA==;{'totalCount': 1};Custom build after bower update?;2015-01-08T16:46:28Z;2015-03-04T23:00:59Z
335;MDU6SXNzdWU1NDc4OTYyMg==;{'totalCount': 2};Animation load only once (FireFox);2015-01-19T17:15:38Z;2015-01-26T11:26:32Z
339;MDU6SXNzdWU1NTE1MDAwNQ==;{'totalCount': 1};Can you add an example for animating an SVG file?;2015-01-22T12:56:05Z;2015-03-04T22:56:15Z
340;MDU6SXNzdWU1NTIyNzc4OQ==;{'totalCount': 8};slideInDown;2015-01-23T00:06:20Z;2015-03-05T00:09:14Z
341;MDU6SXNzdWU1NTI2NzYwMA==;{'totalCount': 0};Release 3.2.0 - Bower installation failed;2015-01-23T10:40:18Z;2015-01-26T20:09:29Z
345;MDU6SXNzdWU1NTQ5MzQzNw==;{'totalCount': 1};Array Bar Colors;2015-01-26T15:14:08Z;2015-01-26T15:14:31Z
346;MDU6SXNzdWU1NjA2MzMyMA==;{'totalCount': 1};3d Animations using Touch Interactions;2015-01-30T17:49:13Z;2015-03-04T22:54:19Z
347;MDU6SXNzdWU1NjE0OTg3Nw==;{'totalCount': 3};animate.css broken in firefox?;2015-02-01T03:13:36Z;2015-03-25T05:40:49Z
348;MDU6SXNzdWU1NjM2NTEyMA==;{'totalCount': 1};Animate.css does not work properyl in Safari;2015-02-03T11:23:05Z;2015-03-04T22:50:00Z
349;MDU6SXNzdWU1NjY1NDU4Mw==;{'totalCount': 7};Disable animations on mobile and tablets;2015-02-05T10:49:19Z;2015-03-04T22:49:47Z
350;MDU6SXNzdWU1NjY4ODkzMA==;{'totalCount': 2};Animation Delay;2015-02-05T16:00:25Z;2015-02-05T17:58:34Z
351;MDU6SXNzdWU1NjcxMTQ3Nw==;{'totalCount': 6};Animation Cancels Out If Reintroduced;2015-02-05T18:46:09Z;2015-02-08T16:12:41Z
352;MDU6SXNzdWU1NzEzODUyNw==;{'totalCount': 7};Animate Broken on direction:rtl;2015-02-10T07:01:29Z;2015-03-04T22:49:16Z
353;MDU6SXNzdWU1NzMyOTExNg==;{'totalCount': 2};When animate to right side, getting bottom scroll bar;2015-02-11T15:19:36Z;2015-03-04T22:48:34Z
354;MDU6SXNzdWU1NzQxNDIxMw==;{'totalCount': 3};Color changing title;2015-02-12T03:53:51Z;2015-02-17T20:18:43Z
355;MDU6SXNzdWU1NzQxODQ4Nw==;{'totalCount': 6};React compatibility;2015-02-12T05:15:50Z;2015-02-12T15:09:58Z
357;MDU6SXNzdWU1ODMxNjgyNQ==;{'totalCount': 1};Alter animation speed;2015-02-20T06:55:20Z;2015-02-25T01:32:45Z
358;MDU6SXNzdWU1ODM4ODg1Mg==;{'totalCount': 2};Mismatched version in bower.json in 3.2.0 tag;2015-02-20T18:05:54Z;2015-02-20T23:56:33Z
360;MDU6SXNzdWU1ODQ2Nzg0Ng==;{'totalCount': 4};Hover animation? Question not a issue..;2015-02-21T17:52:24Z;2015-02-25T01:30:51Z
361;MDU6SXNzdWU1ODU1NTY1OQ==;{'totalCount': 3};"Where is the ""Less"" version of animate file?";2015-02-23T08:16:26Z;2015-02-25T01:32:19Z
362;MDU6SXNzdWU1OTI0MDMxOQ==;{'totalCount': 1};is it possible to use animation on  owl carousel?;2015-02-27T14:09:36Z;2015-03-04T22:48:24Z
364;MDU6SXNzdWU1OTg3OTY5NQ==;{'totalCount': 2};Typo in bower.json;2015-03-04T23:25:47Z;2015-03-05T00:24:00Z
368;MDU6SXNzdWU2MDg5OTQ1Ng==;{'totalCount': 2};FadeInUpBig Causes Funky Scroll;2015-03-12T20:52:02Z;2015-03-25T05:30:53Z
369;MDU6SXNzdWU2MTY5NTk3NA==;{'totalCount': 2};Publish to npm;2015-03-14T21:12:19Z;2015-03-18T16:33:11Z
370;MDU6SXNzdWU2MjA1MzkyNw==;{'totalCount': 11};flipOutX effect doesnot work well.;2015-03-16T11:44:23Z;2015-03-19T04:03:38Z
371;MDU6SXNzdWU2MjI3Mjg5NA==;{'totalCount': 2};Scrollbar Issue;2015-03-17T03:25:02Z;2015-03-17T23:57:39Z
372;MDU6SXNzdWU2MjUwMzE1Mw==;{'totalCount': 4};filteration of vendor prefixes.;2015-03-17T19:57:42Z;2015-03-18T16:40:26Z
378;MDU6SXNzdWU2NDE4NzMxOA==;{'totalCount': 2};FadeInUp and  doesn't work in iphone 6 plus?;2015-03-25T06:11:32Z;2017-03-15T14:42:48Z
379;MDU6SXNzdWU2NDE5NDg5NQ==;{'totalCount': 3};funny look to ZoomInDown;2015-03-25T06:55:05Z;2015-03-25T17:17:06Z
380;MDU6SXNzdWU2NDI5MjA4OQ==;{'totalCount': 2};about sass branch - chrome error in 'animation-name' unknow property name.;2015-03-25T15:03:14Z;2015-03-25T15:31:45Z
381;MDU6SXNzdWU2NDM4MzE2Mg==;{'totalCount': 0};Working with ScrollMagic causes a bug on ios;2015-03-25T22:03:10Z;2015-12-06T16:59:56Z
382;MDU6SXNzdWU2NDQzMTMwOA==;{'totalCount': 7};FlipIn fix for iOS pre 8.3;2015-03-26T03:22:24Z;2015-12-06T17:00:33Z
383;MDU6SXNzdWU2NjQzMjIyNA==;{'totalCount': 0};Reference;2015-04-05T12:22:29Z;2015-12-06T16:59:08Z
384;MDU6SXNzdWU2NjkxNDI1NQ==;{'totalCount': 2};animation with flash object on background;2015-04-07T15:21:04Z;2015-04-29T08:05:03Z
385;MDU6SXNzdWU2NzM5OTQzMw==;{'totalCount': 2};Animate pseudo-elements (:after);2015-04-09T16:30:09Z;2015-04-29T01:35:02Z
386;MDU6SXNzdWU2Nzg3MTY3MQ==;{'totalCount': 2};Animations override opacity settings;2015-04-12T04:45:07Z;2015-04-29T01:34:54Z
387;MDU6SXNzdWU2ODk4NTQwNw==;{'totalCount': 11};Video can't go fullscreen when container is animated;2015-04-16T18:42:07Z;2017-03-13T11:53:57Z
388;MDU6SXNzdWU2OTMxNTU0Mg==;{'totalCount': 2};Would love a heartbeat animation similar to bounce;2015-04-18T14:47:04Z;2015-04-29T01:34:03Z
389;MDU6SXNzdWU2OTM5NjQxNg==;{'totalCount': 0};!!! Stylus Port !!!;2015-04-19T07:32:32Z;2015-04-19T15:31:01Z
390;MDU6SXNzdWU2OTY3NjMyMQ==;{'totalCount': 6};Animate.css use for Themeforest;2015-04-20T20:44:30Z;2015-04-21T23:51:31Z
392;MDU6SXNzdWU3MDUzMDU5NA==;{'totalCount': 3};Reverse animation;2015-04-23T22:38:44Z;2015-08-10T02:25:32Z
394;MDU6SXNzdWU3MDc0OTg4MQ==;{'totalCount': 1};pulse moving non-width-defined elements side to side;2015-04-24T17:39:17Z;2015-04-24T17:41:16Z
395;MDU6SXNzdWU3MDg0MjkwNQ==;{'totalCount': 1};Issue with Chrome Mobile ;2015-04-25T02:35:29Z;2015-12-06T17:00:13Z
399;MDU6SXNzdWU3MjA5MjQ1Nw==;{'totalCount': 5};The Animation End events don't fire on my setup;2015-04-30T07:57:24Z;2015-05-04T15:53:08Z
400;MDU6SXNzdWU3MjUyNDU0Nw==;{'totalCount': 5};SyntaxError: illegal character animate.min.css:1:0;2015-05-01T21:12:09Z;2015-08-25T02:00:23Z
401;MDU6SXNzdWU3Mjk1MDQ0Mg==;{'totalCount': 13};IE support;2015-05-04T07:56:26Z;2015-05-09T18:49:06Z
402;MDU6SXNzdWU3MzM5NTEzMw==;{'totalCount': 2};Enhancement Request: Wipe Animation;2015-05-05T18:39:13Z;2015-05-17T23:52:55Z
404;MDU6SXNzdWU3Mzk1NTk0NQ==;{'totalCount': 1};Bootstrap tables;2015-05-07T11:45:29Z;2015-12-06T17:00:05Z
406;MDU6SXNzdWU3NTIyOTY2MA==;{'totalCount': 4};"Please Remove "".css"" from the label on bower package";2015-05-11T13:48:58Z;2015-06-27T16:29:48Z
407;MDU6SXNzdWU3NTUwOTE3MQ==;{'totalCount': 2};When i add the classes to an element, the animation happens twice;2015-05-12T08:00:59Z;2015-06-27T16:42:24Z
408;MDU6SXNzdWU3NTY3MTM1Mg==;{'totalCount': 1};Animations stops layering of Twitter Bootstrap dropdowns from working properly. ;2015-05-12T17:09:25Z;2017-03-10T01:27:36Z
410;MDU6SXNzdWU3NjIyNDgwOQ==;{'totalCount': 1};Hide the list , when apply animation with ion-list;2015-05-14T04:22:59Z;2015-12-06T17:00:42Z
412;MDU6SXNzdWU3NzE4MTAxMA==;{'totalCount': 7};CDNjs release;2015-05-17T01:42:04Z;2015-05-17T03:02:38Z
413;MDU6SXNzdWU3NzIwNzE4NA==;{'totalCount': 1};Adding next version of animate.css to cdnjs;2015-05-17T04:17:16Z;2015-05-17T23:51:57Z
414;MDU6SXNzdWU3NzM2NDM3NA==;{'totalCount': 1};[CDN] Need daneden's approval;2015-05-17T18:20:58Z;2015-05-17T23:51:49Z
415;MDU6SXNzdWU3ODg0ODU1MA==;{'totalCount': 2};animate relative to an element;2015-05-21T06:02:32Z;2015-06-27T16:45:32Z
416;MDU6SXNzdWU3OTc2MDI3Ng==;{'totalCount': 1};SlideIn/OutRight;2015-05-23T07:10:47Z;2015-06-27T16:42:49Z
418;MDU6SXNzdWU4MDc2MDI3OQ==;{'totalCount': 0};closed;2015-05-26T02:58:03Z;2015-05-26T03:02:56Z
419;MDU6SXNzdWU4MzM4MjU3Ng==;{'totalCount': 1};error compiling with grunt and sass;2015-06-01T08:25:48Z;2015-06-27T16:44:27Z
421;MDU6SXNzdWU4MzYxNDE2MQ==;{'totalCount': 3};RubberBand Hover issues in Firefox 38.0.1;2015-06-01T17:30:05Z;2015-08-26T19:03:09Z
422;MDU6SXNzdWU4NDkwNTIwMg==;{'totalCount': 2};Compatibility ;2015-06-04T04:28:51Z;2015-06-27T16:34:16Z
423;MDU6SXNzdWU4NTUwNTgzNw==;{'totalCount': 0};Is it possible make multiple animations text;2015-06-05T10:53:33Z;2015-06-27T16:41:54Z
424;MDU6SXNzdWU4NTUzMzU3NQ==;{'totalCount': 1};display style has to be set to block;2015-06-05T13:29:35Z;2015-06-27T16:40:17Z
425;MDU6SXNzdWU4NTYyMjA4NA==;{'totalCount': 1};animate within a modal?;2015-06-05T20:08:14Z;2015-06-27T16:37:25Z
426;MDU6SXNzdWU4NjQwOTkwOA==;{'totalCount': 2};Official LESS port;2015-06-09T02:11:57Z;2015-06-27T16:36:16Z
427;MDU6SXNzdWU4NjQzODM5OQ==;{'totalCount': 1};bounceInDown and some other classes doesn't work;2015-06-09T04:16:01Z;2015-06-27T16:34:54Z
429;MDU6SXNzdWU4ODE2MTU1Mw==;{'totalCount': 4};Browser Support...;2015-06-14T10:21:05Z;2015-06-27T16:32:40Z
430;MDU6SXNzdWU4ODkzNDA5OA==;{'totalCount': 0};index.html;2015-06-17T07:09:23Z;2015-06-27T16:32:11Z
431;MDU6SXNzdWU4OTgyNDkzMA==;{'totalCount': 2};firefox not working.... only one time;2015-06-20T22:12:37Z;2015-06-27T16:29:58Z
432;MDU6SXNzdWU4OTk3NDU3MA==;{'totalCount': 2};Website ( and animation ) currently doesn't work on Safari;2015-06-21T23:32:59Z;2015-06-23T02:37:47Z
433;MDU6SXNzdWU5MDA3NDY2Ng==;{'totalCount': 1};Animate.css | Summernote, modal issue;2015-06-22T11:28:44Z;2015-06-27T16:31:55Z
436;MDU6SXNzdWU5MTYyOTMyNw==;{'totalCount': 2};Infinite rotation without fading effect?;2015-06-28T19:22:46Z;2015-08-02T20:18:23Z
437;MDU6SXNzdWU5MjE5MzE0Mw==;{'totalCount': 1};Why is the .zoomIn animation animated from 0% to 50%?;2015-06-30T20:33:58Z;2015-08-02T20:16:41Z
438;MDU6SXNzdWU5MjY5MjQxNA==;{'totalCount': 3};Jello;2015-07-02T17:38:08Z;2015-08-02T20:10:36Z
440;MDU6SXNzdWU5MzM1Nzc4Mg==;{'totalCount': 1};MVC 5 No page Scroll  with modernizr;2015-07-06T19:27:52Z;2015-08-02T20:14:48Z
441;MDU6SXNzdWU5NTE2NTE0Mg==;{'totalCount': 0};show and hidden, opacity , animate-fill-mode;2015-07-15T10:58:43Z;2015-07-15T11:15:24Z
442;MDU6SXNzdWU5NTE3NTMxNA==;{'totalCount': 0};show and hidden, opacity , animate-fill-mode;2015-07-15T12:03:46Z;2015-08-02T20:14:09Z
443;MDU6SXNzdWU5NTIxMjcyOA==;{'totalCount': 2};It's not you, it's Chrome.;2015-07-15T14:42:48Z;2015-07-15T17:01:05Z
444;MDU6SXNzdWU5NTUxNzU5Ng==;{'totalCount': 2};Hinge;2015-07-16T20:13:58Z;2015-08-02T19:56:51Z
445;MDU6SXNzdWU5NTgwMTUzNQ==;{'totalCount': 2};Add license text with the repo.;2015-07-18T07:58:44Z;2015-08-02T19:54:40Z
446;MDU6SXNzdWU5NjkxMDg0OA==;{'totalCount': 3};Showing an hidden element with opacity-animation;2015-07-23T21:37:29Z;2015-08-02T19:55:49Z
447;MDU6SXNzdWU5NzA3Njc4Mg==;{'totalCount': 1};Feature Request: Penner Easing Animation;2015-07-24T15:24:54Z;2015-08-02T19:57:52Z
449;MDU6SXNzdWU5NzkzOTU5OA==;{'totalCount': 11};the class .slideInRight acts weird on mobile phone.;2015-07-29T13:46:07Z;2015-11-04T02:00:56Z
452;MDU6SXNzdWU5OTU1ODkzOA==;{'totalCount': 5};How to start something in the 'hidden' state?;2015-08-07T01:46:41Z;2015-11-04T01:59:15Z
455;MDU6SXNzdWUxMDAyNDQxMTY=;{'totalCount': 0};bower.json: change src to source in ignore;2015-08-11T07:18:42Z;2015-08-28T17:52:00Z
456;MDU6SXNzdWUxMDE1Nzg2MTg=;{'totalCount': 5};Is it possible to build an accordion with animate.css;2015-08-18T06:01:21Z;2016-06-06T17:33:47Z
458;MDU6SXNzdWUxMDMwMjUwNDg=;{'totalCount': 1};Issue info in README;2015-08-25T13:42:17Z;2015-12-06T16:58:20Z
462;MDU6SXNzdWUxMDYyMzYwODQ=;{'totalCount': 1};Bug in sliding entrance;2015-09-13T19:45:45Z;2015-11-04T02:00:35Z
463;MDU6SXNzdWUxMDczMDI1MzA=;{'totalCount': 6};"Animation ""Jello"" don't work";2015-09-19T01:31:20Z;2015-11-04T02:00:25Z
464;MDU6SXNzdWUxMDc1MTEzNDU=;{'totalCount': 5};Update iOS8 effect slideInLeft bug (with textillate.js);2015-09-21T13:26:43Z;2015-11-04T01:59:47Z
466;MDU6SXNzdWUxMDc3NzA3MTQ=;{'totalCount': 3};New animation proposal: headShake;2015-09-22T18:19:46Z;2015-12-06T16:57:46Z
468;MDU6SXNzdWUxMDc3NzE1Njg=;{'totalCount': 3};New animation proposal: squash;2015-09-22T18:24:18Z;2015-12-06T16:42:57Z
470;MDU6SXNzdWUxMDg1NjEwMjM=;{'totalCount': 3};Please add version to the header.;2015-09-27T21:06:57Z;2015-11-04T01:56:48Z
472;MDU6SXNzdWUxMDg5ODUzMTQ=;{'totalCount': 3};bounceInUp not working anymore - iPhone 6 Plus/iOS9;2015-09-30T00:14:07Z;2016-02-29T05:40:02Z
473;MDU6SXNzdWUxMDkyNzYxNDE=;{'totalCount': 4};Duration presets;2015-10-01T10:51:22Z;2015-11-04T01:51:48Z
474;MDU6SXNzdWUxMDk4NDkyNTg=;{'totalCount': 2};Use a namespace.;2015-10-05T17:45:21Z;2015-11-04T01:58:44Z
475;MDU6SXNzdWUxMTAyMjQ2Nzg=;{'totalCount': 1};bounceInRight in Chrome 45.0.2452.94 mobile scrolls to the top of the page.;2015-10-07T13:21:43Z;2015-11-04T01:57:59Z
478;MDU6SXNzdWUxMTIxMzA0NTU=;{'totalCount': 1};Animations don't work during scrolling page;2015-10-19T12:02:57Z;2015-11-04T01:53:15Z
479;MDU6SXNzdWUxMTI2OTg2MDM=;{'totalCount': 2};bounceInLeft is not working on ios 9 safari browser;2015-10-21T23:22:22Z;2017-03-16T01:35:57Z
480;MDU6SXNzdWUxMTQzMDE3Mjk=;{'totalCount': 3};Is it possible to modify animate.css for react.js animation?;2015-10-30T16:15:19Z;2015-11-04T01:51:05Z
481;MDU6SXNzdWUxMTQ0MTAxNjA=;{'totalCount': 3};How to add interval in between each iteration of animation?;2015-10-31T13:00:35Z;2015-11-04T01:50:16Z
482;MDU6SXNzdWUxMTUyODY5NzA=;{'totalCount': 16};Version without -vendor- prefixes;2015-11-05T13:49:11Z;2015-12-06T16:57:01Z
484;MDU6SXNzdWUxMTU2ODIwMTM=;{'totalCount': 5};New animation proposal: Squiggle;2015-11-07T18:08:52Z;2017-07-10T19:39:40Z
485;MDU6SXNzdWUxMTU2OTU3MTE=;{'totalCount': 5};Page becomes super large when using fadeInRight in iOS+Safari;2015-11-07T22:11:33Z;2015-12-06T16:55:24Z
486;MDU6SXNzdWUxMTU3MDEzNjk=;{'totalCount': 6};How do I do bounceIn then do a infinate loop of Shake?;2015-11-08T00:12:59Z;2015-12-06T16:55:15Z
488;MDU6SXNzdWUxMTYwODc1ODc=;{'totalCount': 12};Element disappearing after animate (flipInX) – Safari 9 OS X;2015-11-10T11:23:38Z;2017-09-08T16:16:18Z
489;MDU6SXNzdWUxMTYyMTUwMTk=;{'totalCount': 1};Demo site dropdown broken in Chrome 46;2015-11-10T22:17:00Z;2015-11-11T22:21:26Z
492;MDU6SXNzdWUxMTgwNDk3NzQ=;{'totalCount': 3};Animate with JavaScript;2015-11-20T14:14:58Z;2015-12-06T16:54:38Z
493;MDU6SXNzdWUxMTgwODc2ODI=;{'totalCount': 5};Sequential use of multiple effects/classes;2015-11-20T17:28:50Z;2015-12-06T16:55:01Z
494;MDU6SXNzdWUxMTgzMzkwNTc=;{'totalCount': 1};Extremly Lagging :/;2015-11-23T08:46:27Z;2015-11-26T09:29:34Z
500;MDU6SXNzdWUxMjAyNzQ2MjI=;{'totalCount': 1};New animation proposal: Float;2015-12-03T21:31:47Z;2015-12-06T16:54:26Z
501;MDU6SXNzdWUxMjA2Mzg4OTU=;{'totalCount': 2};Bower - Use dist/ for final product;2015-12-06T14:58:12Z;2017-12-10T02:20:05Z
503;MDU6SXNzdWUxMjA3NzUxOTU=;{'totalCount': 3};Pulse causing placement and border-radius issues;2015-12-07T13:33:43Z;2017-03-10T01:48:12Z
506;MDU6SXNzdWUxMjE4MTY3NzA=;{'totalCount': 1};Use filtering (bilinear or bicubic) for animations that use scale3d;2015-12-12T00:05:17Z;2017-03-10T01:20:36Z
508;MDU6SXNzdWUxMjI2NjMxMjE=;{'totalCount': 19};How to activate animation when the content scrolls into view.;2015-12-17T05:20:33Z;2015-12-19T08:14:06Z
509;MDU6SXNzdWUxMjMwNTk2MjI=;{'totalCount': 1};Source directory no longer included using bower;2015-12-19T03:52:33Z;2016-06-06T17:39:01Z
512;MDU6SXNzdWUxMjM4OTY0NjQ=;{'totalCount': 2};About using true in animate-config.json file.;2015-12-25T20:07:12Z;2015-12-31T23:50:34Z
515;MDU6SXNzdWUxMjQxMTQ0MTI=;{'totalCount': 2};span cant be animated;2015-12-28T19:48:43Z;2016-02-03T00:21:35Z
516;MDU6SXNzdWUxMjQyMjQwNjU=;{'totalCount': 2};Bootstrap button dropdowns overlapping;2015-12-29T15:14:41Z;2016-01-05T13:03:50Z
518;MDU6SXNzdWUxMjUzOTg1NDc=;{'totalCount': 1};Add changelog;2016-01-07T13:57:02Z;2017-03-10T01:24:24Z
519;MDU6SXNzdWUxMjU0ODUyMzA=;{'totalCount': 11};animations not working in iOS 9.2 safari;2016-01-07T21:10:36Z;2017-07-10T21:14:42Z
521;MDU6SXNzdWUxMjY5ODkwNzY=;{'totalCount': 0};Add sliding animations to animate.scss;2016-01-16T01:02:26Z;2017-03-12T01:49:05Z
